date,title,article,author,link
2019-03-15T07:40:38+00:00,波音擬 4 月更新 737 MAX 控制系統　提高客機安全性,"三月 15, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/15/737-max/fun-tech/
2019-03-15T08:57:46+00:00,跨境外遊公幹急增　中國移動香港加碼大灣區服務計劃優惠,"三月 15, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/03/15/cmhk-greater-bay-plan-deal/shop_guide/
2019-03-18T05:27:38+00:00,【試玩】 日本 MEGA WEB TOYOTA  親子樂學揸車 + 汽車主題樂園,"三月 15, 2019 •,, ,, ,, ,  •,Tags: ,, ,, ,, ",藍哥Blue,https://unwire.hk/2019/03/15/mega-web-toyota/hottopic/
2019-03-15T08:34:34+00:00,Apple 宣佈 WWDC 2019 開發者會議舉行日期　iOS 13 將於屆時現身？,"三月 15, 2019 •,, ,  •,Tags: ,, ,, ,, ,, ,, ",Login,https://unwire.hk/2019/03/15/apple-wwdc-2019/software/
2019-03-18T05:29:48+00:00,【評測】vivo APEX 2019 概念機　熒幕任何位都可讀指紋 + 首創無插槽按鍵靚仔機身,"三月 15, 2019 •,, ,, ,  •,Tags: ,, ,, ",Edward,https://unwire.hk/2019/03/15/vivo-apex-2019-conceptphone-review/review-2/
2019-03-15T11:49:10+00:00,【評測】Huawei Matebook 13    輕身 + 高性價比 + 手機一碰即傳檔案,"三月 15, 2019 •,, ,, ,  •,Tags: ,, ,, ",Edward,https://unwire.hk/2019/03/15/huawei-matebook-13-first-review/review-2/
2019-03-13T05:21:11+00:00,Gmail 及 Google Drive 死機？　無法寄件及下載檔案,"三月 13, 2019 •,, ,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/03/13/gmail-google-drive-global-issue/life-tech/
2019-03-14T03:56:12+00:00,Brinno TLC2000 第四代專業縮時攝影相機,"三月 14, 2019 •,  •,Tags: ,, ,, ",Edward,https://unwire.hk/2019/03/14/brinno-tlc2000-timelapse-camera/dc/
2019-03-15T03:13:55+00:00,港產手機廣角鏡頭 FusionLens 2.0 電影運鏡+電子防震,"三月 14, 2019 •,, ,  •,Tags: ,, ",雞蛋妹,https://unwire.hk/2019/03/14/fusionlens2-0/mobile-phone/phone-parts/
2019-03-20T05:17:06+00:00,HKTaxi X Google Maps 首度合作　即時預估的士車費,"三月 14, 2019 •,, ,, ,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/03/14/hktaxi-google-map/software/
2019-03-14T07:11:47+00:00,Google GBoard 升級支援離線語音輸入　全新AI模型加快速度,"三月 14, 2019 •,, ,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/03/14/gboard-ai/software/
2019-03-14T11:04:28+00:00,消委會測試六大機票格價網站　skyscanner 及 KAYAK 表現最佳,"三月 14, 2019 •,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/03/14/skyscanner-kayak/life-tech/travel/
2019-03-14T05:41:50+00:00,SEGA 停售木村拓哉擔主角遊戲《審判之眼》　因其他演員涉吸毒醜聞,"三月 14, 2019 •,  •,Tags: ,, ,, ,, ",Login,https://unwire.hk/2019/03/14/judge-eyes/game-channel/
2019-03-13T06:28:32+00:00,【有片睇】《芒亨》誕生 15 週年　Capcom 推出紀念短片回顧系列作品,"三月 13, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/13/monster-huntrt-15/game-channel/
2019-03-13T08:03:49+00:00,Fevaworks 免費遊戲 VR 工作坊　專業導師講解,"三月 13, 2019 •,, ,  •,Tags: ",Login,https://unwire.hk/2019/03/13/fevaworks-game-workshop/learning/
2019-03-13T08:14:51+00:00,【有片睇】Tesla Model Y 邀請函暗藏彩蛋？　發表會日期確定,"三月 13, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/13/tesla-model-y-2/life-tech/auto/
2019-03-13T10:22:21+00:00,【實試】NETGEAR M1 D.I.Y 智能村屋　連接多種智能家電,"三月 13, 2019 •,, ,, ,  •,Tags: ,, ,, ,, ,, ",藍骨,https://unwire.hk/2019/03/13/netgear-smart-home/life-tech/
2019-03-13T12:08:50+00:00,Samsung Galaxy S10 用家嚴選 Wallpapers 　隱藏開孔式自拍鏡,"三月 13, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/13/samsung-galaxy-s10-2/mobile-phone/
2019-03-13T08:36:45+00:00,"【報價】紅米 Note 7 港行發佈售價 $1,499 起   續走高性價比路線抵玩入門手機","三月 13, 2019 •,, ,, ,  •,Tags: ,, ,, ",Edward,https://unwire.hk/2019/03/13/redmi-note7-hk-version-announced/review-2/
2019-03-13T10:37:25+00:00,民航處禁波音 B737 MAX 客機飛越香港　美航員工「唔願飛」,"三月 13, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/03/13/hk-ban-b737-max/life-tech/travel/
2019-03-14T05:48:04+00:00,【實試】OK 便利店智能結賬系統　一次掃描5件商品＋快捷準確,"三月 13, 2019 •,, ,, ,, ,, ,, ,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/03/13/circlekairzone/hottopic/
2019-03-14T04:06:36+00:00,Facebook Whatsapp 全球大故障　部分用家無法登入使用,"三月 14, 2019 •,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/03/14/facebook-outage/life-tech/social-network/
2019-03-13T17:12:23+00:00,光學調節立體打印技術登場  能製作可變物料產品,"三月 14, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/03/14/3d-printing-light-multiple-materials/fun-tech/
2019-03-14T05:57:43+00:00,【unwire TV】重疊貨品會Fail?! 便利店3D掃描結賬 實試,"三月 13, 2019 •,, ,  •",chris,https://unwire.hk/2019/03/13/circle_k_air_zone/unwire_podcast/
2019-03-13T18:34:02+00:00,Spotify 於歐洲控告 Apple App Store 違反公平競爭,"三月 14, 2019 •,  •,Tags: ,, ,, ,, ",藍骨,https://unwire.hk/2019/03/14/spotify-files-complaint-vs-apple-in-europe/software/
2019-03-11T11:52:54+00:00,Galaxy S10 屏底距離感應器   撥打電話時閃鑠白色光點,"三月 13, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/13/galaxy-s10-devices-come-with-a-blinking-white-pixel-under-the-screen/mobile-phone/
2019-03-11T11:45:26+00:00,芝加哥市長候選人表態反對   Elon Musk 隧道計劃或受影響,"三月 13, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/03/13/elon-musk-chicago-mayor-election-tunnel-high-speed-transit/life-tech/
2019-03-11T11:55:50+00:00,傳 Google 將於今年第二季發表 Pixelbook 2 筆電,"三月 13, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/13/pixelbook-2-atlas-quick-rapid-charging/notebook/
2019-03-11T11:57:56+00:00,Apple 強迫供應商配合其環保政策   否則會被除名損失訂單,"三月 13, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/13/apple-is-now-forcing-its-suppliers-to-go-green/life-tech/green-2/
2019-03-11T11:48:12+00:00,【評測】Figure Rise《Ultraman》系列　金屬感色+LED發光,"三月 11, 2019 •,, ,  •,Tags: ",Login,https://unwire.hk/2019/03/11/ultraman-model/japan-gadget/
2019-03-11T11:37:45+00:00,Facebook 控告兩名開發者藉瀏覽器擴展盜竊用戶資料,"三月 13, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/13/facebook-sues-ukranians-over-data-stealing-add-ons/life-tech/social-network/
2019-03-13T08:36:11+00:00,【unwire TV】《DMC5》窒窒下+《機戰》良伴 iPhone 遙控玩 PS4 實試,"三月 12, 2019 •,, ,  •",chris,https://unwire.hk/2019/03/12/iphone_remote_play/unwire_podcast/
2019-03-11T12:11:41+00:00,Nikon Z1 平價無反機頂照曝光　尺寸小巧或取消機頂熒幕,"三月 11, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/11/nikon-z1/dc/
2019-03-13T07:37:36+00:00,【unwire TV】手指幾污糟都得？ 三星 S10 指紋解鎖 地獄測試,"三月 11, 2019 •,, ,  •",chris,https://unwire.hk/2019/03/11/samsung_s10/unwire_podcast/
2019-03-11T11:40:48+00:00,拍攝鐳射移除紋身過程   Sony 相機 CMOS 永久受損,"三月 12, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/12/recording-laser-tattoo-removal-damages-digital-cameras/dc/
2019-03-11T11:49:08+00:00,為 Pixel 3 XL 植入 Windows 系統   已成功開啟 Console 視窗,"三月 12, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/03/12/pixel-3-xl-windows-10/mobile-phone/
2019-03-11T12:01:56+00:00,Google 工程師確認更多手機可參予 Android Q Beta 測試,"三月 12, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/12/android-q-beta-program-will-include-more-phones-than-last-year/mobile-phone/
2019-03-11T11:32:45+00:00,Galaxy S10 容貌辨識有漏洞   哥哥手機被妹妹面部解鎖,"三月 12, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/12/sister-unlock-brother-galaxy-s10-with-her-face/mobile-phone/
2019-03-11T12:04:52+00:00,Tesla 改變初衷   保留過半門市但加價 3%,"三月 12, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/12/half-tesla-showrooms-remain/life-tech/auto/
2019-03-06T04:29:12+00:00,日本樂天市場免運費　選購日系文具家品,"三月 12, 2019 •,  •,Tags: ,, ,, ,, ",藍骨,https://unwire.hk/2019/03/12/rakuten-march/shop_guide/
2019-03-12T05:57:50+00:00,中國學者研發新男性避孕方法　注射一次即可避孕一年,"三月 12, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/03/12/china-male-contraceptive/life-tech/health/
2019-03-12T07:08:19+00:00,Apple 春季發布會日期落實　外媒預計以程式服務為主,"三月 12, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/03/12/apple-spring-event/fun-tech/
2019-03-12T08:32:56+00:00,鬥快「裝 Windows 95」　Speedrun 玩家 1 分 10.8 秒成全球第一,"三月 12, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/12/speedrun-win95/fun-tech/
2019-03-12T10:59:03+00:00,World Wide Web 誕生 30 周年　萬維網之父：現今網絡世界嚴重功能失調,"三月 12, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/03/12/www-30/fun-tech/
2019-03-12T16:32:09+00:00,WD BLACK SN750 NVMe SSD 抵港　專為機迷而設+讀取速度達3470MB/s ,"三月 12, 2019 •,  •",Lawton,https://unwire.hk/2019/03/12/wd-black-sn750-nvme-ssd/notebook/
2019-03-12T12:39:16+00:00,血液檢查發現早期阿茲海默症　IBM 開發全新 AI 技術,"三月 12, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/03/12/ibm-ai-blood-test/life-tech/health/
2019-03-13T04:54:32+00:00,【評測】首張「平價」Galaxy S10+ UV 玻璃貼   夠硬淨+解鎖變慢,"三月 11, 2019 •,, ,, ,  •,Tags: ,, ,, ,, ,, ",Edward,https://unwire.hk/2019/03/11/first-can-use-ultrasonic-cheaper-samsung-galaxy-s10-uv-glass-protector/mobile-phone/
2019-03-10T09:12:19+00:00,【有片睇】再挑戰在任天堂 Switch 安裝 Windows 10 入到安裝畫面,"三月 10, 2019 •,, ,  •,Tags: ,, ,, ",Lawton,https://unwire.hk/2019/03/10/windows10switch/fun-tech/
2019-03-09T17:47:39+00:00,Space X 飛龍號太空艙成功從國際太空站返回地球,"三月 10, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/03/10/spacex-crew-dragon-return-demo-mission/fun-tech/
2019-03-10T03:37:19+00:00,傳 Apple 將推出 AR 眼鏡  需 iPhone 配合使用,"三月 10, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/03/10/ar-headset-later-this-year/fun-tech/
2019-03-10T04:08:15+00:00,Google 申請遊戲手掣設計專利  為串流遊戲服務作準備,"三月 10, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/03/10/google-patent-game-controller-project-stream/game-channel/
2019-03-10T09:12:27+00:00,Galaxy S10 祖雲達斯特別版發表   意大利市場限定,"三月 11, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/03/11/galaxy-s10-juventus-special-edition-launched-in-italy/mobile-phone/
2019-03-10T09:15:18+00:00,Huawei Watch GT Active / Elegant 亮相   傳與 P30 同場發表,"三月 11, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/11/huawei-watch-gt-active-elegant/life-tech/watch-wireless-home/
2019-03-10T09:20:47+00:00,日版 PlayStation 4 新功能   系統更新後「X」可作確認鍵,"三月 11, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/11/ps4-x-o-cross-circle-remap-firmware-6-50-dualshock-4/game-channel/
2019-03-10T09:18:23+00:00,Instagram 引進 FB 功能   邀請朋友一齊睇片,"三月 11, 2019 •,, ,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/03/11/facebook-facebook-watch-party/software/android-app/
2019-03-10T09:23:59+00:00,微信支付殺入巴黎地鐵   中國旅客可直接購買車票,"三月 11, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/03/11/chinese-tourist-may-use-wechat-to-buy-paris-metro-tickets/life-tech/travel/
2019-03-11T08:38:46+00:00,外媒傳 iPhone SE2 即將推出　iPhone 11 或能在水下操作,"三月 11, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/11/iphone-se2/mobile-phone/
2019-03-11T05:09:38+00:00,【有片睇】美醫院透過機械人傳達噩耗　被家屬指做法不近人情,"三月 11, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/11/robot-deliver-bad-news/life-tech/health/
2019-03-11T10:15:07+00:00,【Formula E 2019】Sam Bird 被罰第1變第6　Mortara頂上奪冠,"三月 11, 2019 •,, ,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/03/11/sam-bird-mortaraformulae2019/life-tech/
2019-03-11T07:36:52+00:00,為拍攝《千與千尋》鐵軌闖日船廠私有地　地主懇求莫再來,"三月 11, 2019 •,, ,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/03/11/shimonada/dc/photogism/
2019-03-11T10:28:27+00:00,日本 Yahoo! 再辦搜尋籌款資助災民學費　輸入「3.11」即捐10日元,"三月 11, 2019 •,, ,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/11/yahoo-japan-311-fund-rasing/life-tech/
2019-03-11T12:35:55+00:00,渣打推出 QR Cash 提款功能　可以手機無卡「撳錢」,"三月 11, 2019 •,, ,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/03/11/qr-cash/life-tech/
2019-03-10T10:07:29+00:00,日本最強士巴拿 任何形狀螺絲帽都能取出,"三月 10, 2019 •,, ,, ,  •,Tags: ",Lawton,https://unwire.hk/2019/03/10/spiner/life-tech/
2019-03-08T08:02:30+00:00,中興前車可鑑   華為大量入貨避免零件短缺,"三月 9, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/09/huawei-make-large-purchase/mobile-phone/
2019-03-09T07:45:47+00:00,Gmail 開放智能電郵編寫功能   更多 Android 手機可用,"三月 10, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/03/10/gmails-smart-compose-feature-opens-up-to-more-android-phones/software/android-app/
2019-03-09T07:50:19+00:00,英女皇都玩 Instagram   首個發帖 20 萬人 Like,"三月 10, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/03/10/queen-elizabeth-ii-publishes-her-1st-instagram-post/life-tech/social-network/
2019-03-10T06:23:36+00:00,分析師郭明錤：Samsung Galaxy S10銷量預期增30％ 受中國高需求影響,"三月 10, 2019 •,  •,Tags: ",Lawton,https://unwire.hk/2019/03/10/samsung-galaxy-s10-china/mobile-phone/
2019-03-09T07:09:37+00:00,【Formula E 2019】Jaguar I-PACE eTrophy 電動車錦標賽明日上演 街車中環海濱比拚,"三月 9, 2019 •,, ,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/03/09/jaguar-i-pace-etrophy-2/life-tech/auto/
2019-03-10T05:40:30+00:00,【Formula E 2019】香港電動方程式超級桿位賽賽果  新車隊 HWA RACELAB 排列首位,"三月 10, 2019 •,, ,, ,  •,Tags: ,, ,, ,, ",藍哥Blue,https://unwire.hk/2019/03/10/formula-e-2019-hwa-racelab/top-news/
2019-03-08T07:58:48+00:00,PS4 Remote Play iOS 版推出   iPhone、iPad 玩 PS4 無難度,"三月 9, 2019 •,, ,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/03/09/ps4-remote-play-ios-now-available/game-channel/
2019-03-10T07:28:07+00:00,YouTube 搜尋畫面將顯示事實查核結果 協助用戶分辨假新聞,"三月 10, 2019 •,, ,  •,Tags: ",Lawton,https://unwire.hk/2019/03/10/antifakenewsyoutube/life-tech/
2019-03-08T23:47:27+00:00,KIA 全電動 SUV Niro EV 攻港　三大版本同時推出,"三月 9, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/09/kia-niro-ev/life-tech/auto/
2019-03-13T06:41:59+00:00,【Formula E 2019】電動方程式香港站 E-Village 搶先睇　未來概念車+賽車電競,"三月 9, 2019 •,, ,  •,Tags: ,, ,, ,, ",Lawton,https://unwire.hk/2019/03/09/e-village/life-tech/
2019-03-09T09:37:56+00:00,【Formula E 2019】電動方程式香港站大賽前夕　22位車手齊集中環備戰　,"三月 9, 2019 •,, ,  •,Tags: ,, ,, ,, ",藍哥Blue,https://unwire.hk/2019/03/09/formula-e-2019/headline/
2019-03-09T06:19:46+00:00,【評測】小米 9 旗艦手機水貨　鏡頭、屏幕質素不俗手感佳,"三月 9, 2019 •,, ,, ,  •,Tags: ,, ,, ",Edward,https://unwire.hk/2019/03/09/xiaomi-9-china-version-review/review-2/
2019-03-09T04:04:08+00:00,Tesla 股東入稟要求禁止 Elon Musk 胡亂發 Tweet,"三月 9, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/03/09/investors-sue-tesla-and-musk-again/fun-tech/
2019-03-09T04:12:23+00:00,Spotify 與 Samsung 進一步合作  新機將內置 Spotify App,"三月 9, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/03/09/spotify-samsung-partnership-preinstalled-s10/software/
2019-03-09T03:55:08+00:00,"Qualcomm 要求 Apple 就專利侵犯案支付 3,100 萬美元","三月 9, 2019 •,  •,Tags: ,, ,, ",藍骨,https://unwire.hk/2019/03/09/qualcomm-apple-damages-patent-trial/fun-tech/
2019-03-13T07:24:04+00:00,【unwire TV】與車手比賽＋近觀Gen 2戰車 FE 2019 E-Village 情報,"三月 9, 2019 •,, ,  •",chris,https://unwire.hk/2019/03/09/fe2019_e_village/unwire_podcast/
2019-03-13T05:41:11+00:00,【Formula E 2019】電動方程式香港站試坐 BMW i8 安全車　體驗185km/h飛馳中環 ,"三月 9, 2019 •,, ,, ,  •,Tags: ,, ,, ,, ",藍哥Blue,https://unwire.hk/2019/03/09/bmw-i8-185km-h/life-tech/
2019-03-09T04:33:02+00:00,美國費城禁止無現金商店  成美國首例,"三月 9, 2019 •,  •,Tags: ,, ,, ,, ",藍骨,https://unwire.hk/2019/03/09/philadelphia-just-banned-most-cashless-stores/fun-tech/
2019-03-13T07:04:21+00:00,【unwire TV】時速 185km 遊中環 BMW i8 安全車 娜姐試坐,"三月 9, 2019 •,, ,  •,Tags: ,, ,, ",chris,https://unwire.hk/2019/03/09/bmw_i8_safety_car/unwire_podcast/
2019-03-09T07:43:12+00:00,兩大原因令韓國民用 5G 服務推出延期,"三月 10, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/03/10/south-korea-5g-launch-delay/mobile-phone/
2019-03-09T07:41:04+00:00,英超球星定制波 Boot 宣傳遊戲《Anthem》,"三月 10, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/03/10/ea-anthem-boots-for-premier-league-stars/game-channel/
2019-03-09T04:42:08+00:00,【Formula E 2019】電動方程式Gen 2戰車到港　一電走畢全程+HALO保護裝置,"三月 7, 2019 •,, ,, ,, ,  •,Tags: ,, ,, ",Lawton,https://unwire.hk/2019/03/07/formulae2019unpack/life-tech/auto/
2019-03-08T11:50:31+00:00,【評測】小米 9 SE 水貨到港    首部採用 S712 CPU +超廣角相,"三月 8, 2019 •,, ,, ,  •,Tags: ,, ,, ",Edward,https://unwire.hk/2019/03/08/xiaomi9se-review/review-2/
2019-03-08T07:53:01+00:00,欠 LED 閃光燈照出貨   顧客收到「錯體」小米 9 手機,"三月 9, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/09/unlucky-customer-got-a-strange-mi9/mobile-phone/
2019-03-08T12:33:29+00:00,【評測】AVIOT TE-D01b 真‧無線藍牙耳機　日本風調音+音樂細節強,"三月 8, 2019 •,, ,  •,Tags: ,, ,, ,, ",Lawton,https://unwire.hk/2019/03/08/aviot-te-d01b/mobile-music/
2019-03-07T10:42:03+00:00,Nintendo Labo Toy-Con 04 : VR 套裝　Switch 終於有 VR 玩,"三月 7, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/07/nintendo-labo-toy-con-04-vr/news/
2019-03-08T12:19:30+00:00,Disney+串流服務將提供所有迪士尼影片　料於今年下旬推出,"三月 8, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/08/disney-streaming/fun-tech/
2019-03-08T07:50:22+00:00,面部解鎖被相片破解   Galaxy S10 用戶建議使用指紋辨識,"三月 9, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/03/09/unlock-galaxy-s10-with-photo/mobile-phone/
2019-03-07T13:07:40+00:00,Elon Musk 拉斯維加斯高速隧道計劃　自動車接載乘客,"三月 7, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/03/07/the-boring-company-lvcva/fun-tech/
2019-03-07T12:02:20+00:00,【有片睇】G.F.F. METAL COMPOSITE MS-06S 紅渣　馬沙親自介紹特色,"三月 7, 2019 •,  •,Tags: ,, ,, ,, ",Login,https://unwire.hk/2019/03/07/g-f-f-metal-composite-ms-06s/shop_guide/
2019-03-07T17:44:08+00:00,Samsung 推出全新 AR Emoji   實時動態捕捉,"三月 8, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/03/08/samsung-galaxy-s10-ar-emojis/mobile-phone/
2019-03-08T08:08:17+00:00,G.F.F. METAL COMPOSITE RX-78-02　高達40周年記念版　,"三月 8, 2019 •,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/03/08/g-f-f-metal-composite-rx-78-02/shop_guide/
2019-03-08T05:04:44+00:00,Tim Cook 慘變 「 Tim Apple」　特朗普弄錯 Apple CEO 姓氏？,"三月 8, 2019 •,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/03/08/trump-tim-apple/fun-tech/
2019-03-07T17:46:39+00:00,Google 研發新功能 Android 電子錢包可加入駕照功能,"三月 8, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/03/08/android-digital-drivers-license/mobile-phone/
2019-03-07T17:48:26+00:00,中國網絡零售商再度調低 iPhone 售價,"三月 8, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/03/08/chinese-online-retailers-lowered-iphone-price-again/mobile-phone/
2019-03-07T17:51:53+00:00,經典沙灘車回歸   VW 展示概念電動 Dune Buggy,"三月 8, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/03/08/vw-id-id-buggy-electric-concept-car-geneva-motor-show-2019/life-tech/auto/
2019-03-07T17:57:06+00:00,Tesla 第三代 Supercharger 充電時間減半,"三月 8, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/03/08/tesla-launches-v3-superchargers/life-tech/auto/
2019-03-08T08:09:46+00:00,Tim Cook 社交平台改名「Tim Apple」　幽默回應總統特朗普,"三月 8, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/08/tim-cook-tim-apple/fun-tech/
2019-03-08T08:22:37+00:00,TP-Link Archer T4U AC1300 USB Wi-Fi 手指　MU-MIMO 傳輸效率升 2 倍,"三月 8, 2019 •,, ,, ,  •,Tags: ,, ,, ,, ",Edward,https://unwire.hk/2019/03/08/tp-link-archer-t4u-2/parts/
2019-03-08T08:20:33+00:00,香港 Fujifilm 突要求保用證需蓋商戶印章　引發關公災難,"三月 8, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/03/08/fujifilm-hk/fun-tech/
2019-03-08T09:52:06+00:00,Sony Xperia 高層：過往手機拍攝性能不佳　因公司內部競爭,"三月 8, 2019 •,, ,  •,Tags: ",Login,https://unwire.hk/2019/03/08/xperia-camera-not-good/fun-tech/
2019-03-13T06:49:32+00:00,【教學】iPhone、iPad 上遙控 PS4 玩DMC5 Devil May Cry 5　遊戲測試+Remote Play 連線設定,"三月 8, 2019 •,, ,, ,, ,, ,  •,Tags: ,, ,, ,, ",Lawton,https://unwire.hk/2019/03/08/remoteplay/software/iphone-app/
2019-03-07T09:38:42+00:00,GoPro 暮光白色 HERO7 Black　全球限量推出,"三月 7, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/07/hero7-white/shop_guide/
2019-03-07T08:47:36+00:00,Sigma Foveon X3 回來了　真 1:1:1 重現「菲林味」FF L-mount 資料公佈,"三月 7, 2019 •,  •",Anskar,https://unwire.hk/2019/03/07/real-foveon-x3/dc/
2019-03-07T10:17:35+00:00,The Club 做埋旅行社！The Club Travel 正式開張 Club 分換機票、酒店、個人化行程……,"三月 7, 2019 •,, ,  •,Tags: ,, ,, ,, ",Edward,https://unwire.hk/2019/03/07/the-club-travel-open/life-tech/
2019-03-07T05:38:21+00:00,NASA 將進行首次「全女班」太空漫步　揭開歷史新一頁,"三月 7, 2019 •,, ,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/07/unmanned-spacewalk/life-tech/
2019-03-07T07:09:11+00:00,Audi Q4 e-tron 概念車登場　預計 2020 年底推出,"三月 7, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/03/07/audi-q4-e-tron/life-tech/auto/
2019-03-07T08:11:53+00:00,密碼「ji32k7au4a83」極危險　專家：台灣注音密碼易攻破,"三月 7, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/03/07/ji32k7au4a83-password/tech-secure/
2019-03-06T05:13:59+00:00,傳華為將狀告美國　封殺華為決定涉嫌違憲,"三月 6, 2019 •,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/03/06/huawei-sue-usa/fun-tech/
2019-03-06T07:12:34+00:00,傳康寧開發可摺玻璃 向 Apple「摺芒」iPhone 提供零件,"三月 6, 2019 •,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/03/06/folding-iphone/mobile-phone/
2019-03-06T08:15:46+00:00,的士業聯會推約車平台「E-的士」　揚言「Uber有嘅我地都會做到」,"三月 6, 2019 •,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/03/06/e-taxi/fun-tech/
2019-03-13T08:02:03+00:00,【unwire TV】300円任揸 + 86都有 東京台場試車 教學,"三月 6, 2019 •,, ,  •",chris,https://unwire.hk/2019/03/06/toyota-mega-web/unwire_podcast/
2019-03-07T08:36:44+00:00,【試玩】野外求生恐怖遊戲 PS4《Days Gone》　開發者：主線+支線可玩130小時以上,"三月 6, 2019 •,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/03/06/daysgonegameplay/game-channel/
2019-03-07T05:00:23+00:00,【教學】日本東京台場 MEGA WEB TOYOTA    300 Yen 網上預約揸真車,"三月 6, 2019 •,, ,, ,, ,  •,Tags: ,, ,, ",藍哥Blue,https://unwire.hk/2019/03/06/mega-web-toyota-300-yen/learning/
